2010-Jun-16 06:25:36.793
2010-Jun-16 18:03:06.042
2010-Jun-17 05:49:35.968
2010-Jun-17 17:41:37.004
2010-Jun-18 06:00:32.067
2010-Jun-18 17:56:37.180
2010-Jun-19 06:38:36.696
2010-Jun-19 18:16:06.944
2010-Jun-20 06:03:06.876
2010-Jun-22 05:39:35.669
2010-Jun-23 06:01:04.474
2010-Jun-24 18:06:06.155
2010-Jun-25 07:03:05.968
2010-Jun-25 17:44:07.108
2010-Jun-26 06:04:06.694
2010-Jun-27 10:03:08.792
2010-Jun-27 18:19:06.570
2010-Jun-28 06:04:36.477
2010-Jun-29 06:17:36.123
2010-Jun-29 17:57:09.915
2010-Jun-30 07:38:09.102
2010-Jun-30 18:32:06.495
2010-Jul-01 06:03:06.113
2010-Jul-01 18:03:36.820
2010-Jul-02 06:30:36.547
2010-Jul-02 18:08:36.309
2010-Jul-03 05:56:06.256
2010-Jul-04 06:06:36.859
2010-Jul-04 18:02:36.479
2010-Jul-05 05:32:06.575
2010-Jul-05 18:22:06.261
2010-Jul-06 06:07:35.666
2010-Jul-06 18:00:36.725
2010-Jul-07 04:36:53.432
2010-Jul-07 06:20:12.804
2010-Jul-07 07:02:22.299
2010-Jul-07 18:00:06.106
2010-Jul-08 05:45:36.018
2010-Jul-08 17:36:37.040
2010-Jul-09 06:03:06.758
2010-Jul-10 18:11:37.022
2010-Jul-11 05:58:36.464
2010-Jul-12 06:08:36.065
2010-Jul-12 18:04:07.180
2010-Jul-13 05:35:06.807
2010-Jul-13 18:25:06.498
2010-Jul-14 05:56:36.132
2010-Jul-14 10:35:08.127
2010-Jul-15 06:22:06.542
2010-Jul-15 18:03:06.875
2010-Jul-16 05:48:36.293
2010-Jul-17 06:03:06.001
2010-Jul-17 19:14:07.110
2010-Jul-18 06:34:36.539
2010-Jul-18 18:14:36.361
2010-Jul-19 06:01:36.314
2010-Jul-20 06:10:35.415
2010-Jul-20 18:07:06.559
2010-Jul-21 05:38:06.199
2010-Jul-22 17:33:07.761
2010-Jul-23 06:23:06.464
2010-Jul-23 18:04:06.310
2010-Jul-25 06:03:06.948
2010-Jul-26 06:36:06.543
2010-Jul-26 18:17:35.902
2010-Jul-27 06:03:05.839
2010-Jul-27 17:58:06.966
2010-Jul-28 06:11:36.455
2010-Jul-28 18:10:06.158
2010-Jul-30 15:54:04.894
2010-Jul-31 06:23:06.578
2010-Aug-01 05:54:06.481
2010-Aug-01 17:49:06.124
2010-Aug-02 18:01:05.847
2010-Aug-03 18:20:35.230
2010-Aug-04 06:06:06.688
2010-Aug-05 06:10:38.784
2010-Aug-06 05:43:39.276
2010-Aug-07 06:03:08.210
2010-Aug-08 06:23:08.835
2010-Aug-08 18:10:09.197
2010-Aug-09 05:57:08.222
2010-Aug-10 17:47:26.048
2010-Aug-10 18:07:26.446
2010-Aug-11 18:23:07.668
2010-Aug-12 06:09:10.671
2010-Aug-12 19:03:49.197
2010-Aug-13 06:12:39.289
2010-Aug-13 18:01:38.847
2010-Aug-14 05:46:38.821
2010-Aug-15 06:03:08.361
2010-Aug-16 06:26:08.703
2010-Aug-16 18:13:08.225
2010-Aug-17 06:00:07.240
2010-Aug-18 06:03:12.013
2010-Aug-18 18:05:09.661
2010-Aug-19 05:36:12.526
2010-Aug-19 18:26:08.629
2010-Aug-20 05:57:38.840
2010-Aug-21 06:15:39.253
2010-Aug-21 18:03:09.290
2010-Aug-22 05:49:38.293
2010-Aug-23 06:03:07.614
2010-Aug-24 06:29:07.684
2010-Aug-24 18:19:39.273
2010-Aug-25 06:03:09.718
2010-Aug-26 19:33:09.321
2010-Aug-27 17:41:39.151
2010-Aug-28 06:00:38.799
2010-Aug-29 06:18:40.208
2010-Aug-29 18:05:39.231
2010-Aug-30 05:52:08.732
2010-Aug-31 06:03:07.989
2010-Sep-01 03:05:07.000
2010-Sep-01 06:32:09.102
2010-Sep-01 18:18:38.605
2010-Sep-02 06:04:08.586
2010-Sep-03 06:08:09.195
2010-Sep-03 17:56:39.230
2010-Sep-04 05:41:38.698
2010-Sep-05 03:03:09.089
2010-Sep-05 06:03:08.653
2010-Sep-05 07:25:45.955
2010-Sep-06 06:21:38.049
2010-Sep-06 11:15:18.034
2010-Sep-06 18:08:09.051
2010-Sep-07 05:55:08.552
2010-Sep-08 18:01:39.981
2010-Sep-09 18:21:09.398
2010-Sep-10 06:07:08.380
2010-Sep-11 06:11:06.480
2010-Sep-12 05:44:36.476
2010-Sep-13 06:03:05.855
2010-Sep-14 06:24:05.279
2010-Sep-14 18:11:06.784
2010-Sep-15 05:58:06.779
2010-Sep-16 06:03:08.391
2010-Sep-17 05:34:06.835
2010-Sep-17 18:24:06.589
2010-Sep-18 06:09:36.057
2010-Sep-19 06:13:37.651
2010-Sep-19 18:02:05.682
2010-Sep-20 05:47:36.150
2010-Sep-20 17:24:46.623
2010-Sep-21 06:03:05.470
2010-Sep-22 06:27:06.627
2010-Sep-22 18:13:36.121
2010-Sep-23 06:00:36.117
2010-Sep-24 06:03:06.518
2010-Sep-24 18:06:06.337
2010-Sep-25 05:36:36.505
2010-Sep-25 18:26:36.756
2010-Sep-26 05:58:36.452
2010-Sep-27 06:16:35.812
2010-Sep-27 18:03:05.305
2010-Sep-28 05:50:04.798
2010-Sep-28 17:53:07.112
2010-Sep-29 06:03:07.061
2010-Sep-29 17:57:06.700
2010-Sep-30 06:30:06.103
2010-Sep-30 18:16:36.585
2010-Oct-03 05:39:34.633
2010-Oct-03 17:42:34.449
2010-Oct-04 06:01:04.062
2010-Oct-04 18:03:03.857
2010-Oct-05 18:48:06.759
2010-Oct-06 05:53:06.422
2010-Oct-07 06:03:08.627
2010-Oct-08 06:32:38.215
2010-Oct-08 10:26:03.501
2010-Oct-09 06:04:37.663
2010-Oct-10 06:08:34.735
2010-Oct-10 17:57:03.760
2010-Oct-11 05:42:34.218
2010-Oct-11 10:58:50.642
2010-Oct-11 11:03:50.741
2010-Oct-11 17:45:04.020
2010-Oct-12 06:03:01.789
2010-Oct-12 18:03:04.379
2010-Oct-13 06:22:04.006
2010-Oct-13 18:08:33.995
2010-Oct-14 05:55:34.991
2010-Oct-15 06:03:04.148
2010-Oct-15 18:03:16.073
2010-Oct-16 05:31:35.034
2010-Oct-16 18:21:34.778
2010-Oct-17 06:07:34.253
2010-Oct-18 06:11:33.837
2010-Oct-18 18:00:03.356
2010-Oct-19 23:46:14.376
2010-Oct-20 06:03:03.673
2010-Oct-20 18:06:04.488
2010-Oct-21 06:24:34.105
2010-Oct-21 18:11:04.597
2010-Oct-22 05:58:34.602
2010-Oct-22 18:01:33.919
2010-Oct-23 06:03:03.705
2010-Oct-23 18:03:36.971
2010-Oct-24 18:24:38.399
2010-Oct-25 05:56:06.089
2010-Oct-25 19:03:05.671
2010-Oct-26 06:14:05.458
2010-Oct-26 19:03:06.689
2010-Oct-27 05:47:36.952
2010-Oct-28 19:11:36.885
2010-Nov-02 03:51:02.729
2010-Nov-03 20:03:07.029
2010-Nov-04 05:50:36.673
2010-Nov-05 06:03:06.950
2010-Nov-06 04:53:06.594
2010-Nov-06 18:16:37.010
2010-Nov-07 18:03:06.265
2010-Nov-09 05:40:06.601
2010-Nov-10 06:01:36.065
2010-Nov-10 19:08:07.150
2010-Nov-11 06:19:36.954
2010-Nov-12 05:53:06.973
2010-Nov-12 19:03:05.629
2010-Nov-13 19:20:07.008
2010-Nov-14 06:32:36.339
2010-Nov-15 06:05:05.842
2010-Nov-16 06:08:37.453
2010-Nov-18 06:03:05.934
2010-Nov-18 18:03:37.219
2010-Nov-19 06:22:06.862
2010-Nov-19 18:08:36.372
2010-Nov-20 05:56:06.395
2010-Nov-21 06:03:06.578
2010-Nov-21 18:02:36.346
2010-Nov-22 05:32:06.011
2010-Nov-22 18:21:35.774
2010-Nov-23 06:07:35.270
2010-Nov-23 18:03:06.957
2010-Nov-24 06:11:36.900
2010-Nov-24 18:00:05.453
2010-Nov-26 06:03:06.342
2010-Nov-27 06:24:35.826
2010-Nov-27 18:11:06.833
2010-Nov-28 05:58:36.363
2010-Nov-29 18:03:34.301
2010-Nov-30 05:34:35.004
2010-Nov-30 18:24:37.279
2010-Dec-03 17:50:36.300
2010-Dec-04 11:06:30.010
2010-Dec-05 06:27:06.860
2010-Dec-07 18:06:09.852
2010-Dec-08 07:03:06.763
2010-Dec-09 18:03:05.927
2010-Dec-10 06:16:35.479
2010-Dec-10 18:07:40.792
2010-Dec-11 17:53:06.915
2010-Dec-12 06:03:06.905
2010-Dec-13 06:30:06.010
2010-Dec-13 18:16:36.023
2010-Dec-14 03:03:46.144
2010-Dec-16 17:42:37.058
2010-Dec-17 03:03:07.177
2010-Dec-17 18:03:06.535
2010-Dec-18 18:06:07.177
2010-Dec-19 17:55:36.547
2010-Dec-20 03:03:06.409
2010-Dec-22 06:04:36.664
2010-Dec-22 18:03:06.426
2010-Dec-23 17:57:07.051
2010-Dec-24 05:42:08.040
2010-Dec-24 17:45:04.891
2010-Dec-25 06:03:07.038
2010-Dec-25 18:03:06.830
2010-Dec-26 18:08:36.019
2010-Dec-28 18:02:06.574
2010-Dec-29 05:31:36.256
2010-Dec-29 18:21:36.544
2010-Dec-30 06:07:06.542
2010-Dec-30 19:03:04.939
2010-Dec-31 06:11:06.185
2011-Jan-01 05:44:36.225
2011-Jan-01 17:47:35.571
2011-Jan-02 06:03:05.161
2011-Jan-02 18:05:34.541
2011-Jan-03 06:24:04.699
2011-Jan-03 18:11:05.736
2011-Jan-04 05:58:03.768
2011-Jan-04 18:00:37.599
2011-Jan-05 06:03:06.432
2011-Jan-06 05:34:05.438
2011-Jan-06 18:24:06.723
2011-Jan-07 06:09:36.728
2011-Jan-07 18:03:06.396
2011-Jan-08 06:13:35.890
2011-Jan-08 18:02:06.460
2011-Jan-09 05:47:06.947
2011-Jan-09 17:50:05.799
2011-Jan-10 06:03:05.838
2011-Jan-10 18:08:06.738
2011-Jan-11 06:26:36.398
2011-Jan-12 06:00:35.968
2011-Jan-12 18:03:05.807
2011-Jan-13 06:03:05.590
2011-Jan-13 18:03:06.377
2011-Jan-14 05:36:34.633
2011-Jan-15 05:58:05.636
2011-Jan-15 18:03:07.019
2011-Jan-16 06:16:06.558
2011-Jan-16 18:03:06.086
2011-Jan-17 05:49:36.099
2011-Jan-17 17:52:35.444
2011-Jan-18 06:03:05.434
2011-Jan-19 06:29:06.520
2011-Jan-20 18:03:06.857
2011-Jan-21 06:05:06.681
2011-Jan-21 18:08:06.029
2011-Jan-22 05:39:05.739
2011-Jan-22 17:41:37.075
2011-Jan-23 06:00:36.738
2011-Jan-23 18:03:06.574
2011-Jan-24 06:18:36.163
2011-Jan-24 18:05:05.679
2011-Jan-25 05:52:05.700
2011-Jan-25 17:55:06.540
2011-Jan-26 06:03:06.477
2011-Jan-26 17:58:36.169
2011-Jan-28 06:04:06.106
2011-Jan-28 18:03:05.861
2011-Jan-29 06:07:35.222
2011-Jan-29 17:56:06.771
2011-Jan-30 05:41:36.257
2011-Jan-30 17:44:06.083
2011-Jan-31 06:03:05.734
2011-Jan-31 18:03:05.513
2011-Feb-01 06:21:05.146
2011-Feb-01 18:07:37.659
2011-Feb-02 05:54:36.173
2011-Feb-03 06:03:06.398
2011-Feb-03 18:01:06.137
2011-Feb-04 06:34:05.561
2011-Feb-04 18:20:37.570
2011-Feb-05 06:06:06.055
2011-Feb-05 18:03:05.272
2011-Feb-06 17:58:36.236
2011-Feb-07 05:43:40.712
2011-Feb-08 05:58:06.042
2011-Feb-10 18:00:13.919
2011-Feb-11 06:03:09.248
2011-Feb-11 18:03:06.517
2011-Feb-12 05:33:13.194
2011-Feb-12 18:23:06.456
2011-Feb-13 06:08:41.436
2011-Feb-13 18:03:05.593
2011-Feb-14 06:12:37.049
2011-Feb-14 18:01:07.090
2011-Feb-15 05:46:06.557
2011-Feb-15 17:49:12.885
2011-Feb-16 06:03:08.933
2011-Feb-17 18:12:12.423
2011-Feb-18 18:02:36.107
2011-Feb-19 06:03:05.880
2011-Feb-19 18:04:37.175
2011-Feb-20 05:35:36.861
2011-Feb-20 18:25:06.606
2011-Feb-21 05:57:08.813
2011-Feb-21 18:03:07.195
2011-Feb-22 06:15:06.687
2011-Feb-22 18:03:06.710
2011-Mar-01 17:53:06.728
2011-Mar-02 06:17:06.458
2011-Mar-03 06:03:13.189
2011-Mar-03 17:54:07.100
2011-Mar-04 06:03:07.029
2011-Mar-04 17:57:39.176
2011-Mar-05 06:30:36.078
2011-Mar-06 10:27:06.776
2011-Mar-06 16:37:06.601
2011-Mar-06 20:50:06.610
2011-Mar-08 05:40:08.596
2011-Mar-08 17:43:09.407
2011-Mar-09 03:58:11.241
2011-Mar-09 20:08:06.270
2011-Mar-10 06:19:35.871
2011-Mar-10 18:06:36.360
2011-Mar-11 04:28:10.324
2011-Mar-11 15:33:05.819
2011-Mar-12 07:43:05.511
2011-Mar-12 18:00:07.228
2011-Mar-13 04:53:07.152
2011-Mar-13 21:38:06.533
2011-Mar-14 06:05:06.064
2011-Mar-14 18:03:05.784
2011-Mar-18 06:22:06.842
2011-Mar-18 18:08:41.493
2011-Mar-19 05:55:35.818
2011-Mar-19 17:58:35.621
2011-Mar-20 06:03:05.453
2011-Mar-20 18:02:05.180
2011-Mar-21 05:31:34.819
2011-Mar-21 18:21:34.557
2011-Mar-22 18:03:03.675
2011-Mar-24 05:44:36.536
2011-Mar-24 17:47:36.345
2011-Mar-25 06:03:06.900
2011-Mar-25 18:05:36.696
2011-Mar-26 06:24:09.480
2011-Mar-26 18:11:07.301
2011-Mar-27 05:58:05.791
2011-Mar-27 18:00:35.583
2011-Mar-28 06:03:07.876
2011-Mar-28 18:03:05.125
2011-Mar-29 05:34:04.796
2011-Mar-30 06:09:36.989
2011-Mar-30 18:03:06.612
2011-Mar-31 06:13:38.568
2011-Mar-31 18:02:06.096
2011-Apr-01 05:47:05.544
2011-Apr-01 17:50:05.352
2011-Apr-02 06:03:07.353
2011-Apr-03 06:26:41.811
2011-Apr-03 18:13:11.789
2011-Apr-04 06:00:08.434
2011-Apr-04 18:03:13.072
2011-Apr-05 06:03:08.312
2011-Apr-05 20:23:05.320
2011-Apr-06 05:36:05.755
2011-Apr-06 18:26:06.993
2011-Apr-07 05:57:34.169
2011-Apr-08 06:15:43.010
2011-Apr-08 18:03:15.018
2011-Apr-09 05:49:09.143
2011-Apr-10 06:03:06.240
2011-Apr-10 18:10:11.790
2011-Apr-11 06:28:40.741
2011-Apr-11 18:15:10.724
2011-Apr-13 06:04:37.749
2011-Apr-14 06:33:06.811
2011-Apr-15 18:03:05.964
2011-Apr-16 06:17:38.998
2011-Apr-16 18:04:37.990
2011-Apr-17 05:51:07.469
2011-Apr-17 17:54:07.277
2011-Apr-18 06:03:06.203
2011-Apr-19 06:30:36.757
2011-Apr-19 18:17:07.250
2011-Apr-20 06:03:06.721
2011-Apr-20 18:03:06.474
2011-Apr-21 06:06:36.296
2011-Apr-21 18:09:37.106
2011-Apr-22 05:40:06.769
2011-Apr-23 18:03:07.484
2011-Apr-24 06:19:37.058
2011-Apr-25 05:53:13.039
2011-Apr-25 17:53:36.302
2011-Apr-26 06:04:35.930
2011-Apr-26 18:00:06.933
2011-Apr-27 06:32:42.331
2011-Apr-27 18:19:06.313
2011-Apr-28 06:05:06.287
2011-Apr-28 18:03:13.007
2011-Apr-29 06:08:36.865
2011-Apr-29 17:57:12.898
2011-Apr-30 05:42:11.018
2011-Apr-30 17:40:37.076
2011-May-01 06:03:09.276
2011-May-02 00:03:06.156
2011-May-02 23:48:06.864
2011-May-04 10:04:09.325
2011-May-05 00:07:06.253
2011-May-05 23:53:06.649
2011-May-06 23:56:05.696
2011-May-07 11:08:07.003
2011-May-08 00:22:06.050
2011-May-08 12:01:06.553
2011-May-09 00:03:07.181
2011-May-09 11:33:07.000
2011-May-10 00:03:07.169
2011-May-10 11:20:06.718
2011-May-10 23:43:06.410
2011-May-11 12:03:06.542
2011-May-14 10:33:07.137
2011-May-14 23:43:06.744
2011-May-15 12:03:06.360
2011-May-16 00:18:05.877
2011-May-17 00:03:07.018
2011-May-17 12:24:43.165
2011-May-17 23:54:12.775
2011-May-18 12:03:07.167
2011-May-19 00:31:42.447
2011-May-19 10:23:38.329
2011-May-19 23:38:13.323
2011-May-21 00:07:41.823
2011-May-22 00:03:06.146
2011-May-23 00:03:05.558
2011-May-24 00:24:06.878
2011-May-24 23:27:05.162
2011-May-25 10:46:07.059
2011-May-26 10:18:07.413
2011-May-26 23:53:06.990
2011-May-28 10:59:07.525
2011-May-28 22:40:06.854
2011-May-29 09:58:06.220
2011-May-30 00:07:05.957
2011-May-30 09:53:06.008
2011-May-31 00:03:05.265
2011-May-31 11:30:07.648
2011-May-31 23:43:07.097
2011-Jun-01 12:03:06.689
2011-Jun-02 10:49:07.119
2011-Jun-03 11:28:06.779
2011-Jun-04 10:28:05.985
2011-Jun-05 00:03:05.549
2011-Jun-05 11:58:09.312
2011-Jun-06 00:13:06.136
2011-Jun-06 12:03:05.632
2011-Jun-08 00:03:06.717
2011-Jun-08 10:03:04.711
2011-Jun-08 23:33:06.517
2011-Jun-10 00:03:06.495
2011-Jun-11 09:50:05.945
2011-Jun-11 23:53:06.568
2011-Jun-12 10:28:05.089
2011-Jun-13 00:03:06.155
2011-Jun-13 10:03:05.481
2011-Jun-14 00:13:05.235
2011-Jun-14 10:03:07.364
2011-Jun-15 00:03:07.424
2011-Jun-15 10:43:06.039
2011-Jun-16 09:57:05.518
2011-Jun-16 23:43:06.802
2011-Jun-17 10:18:06.821
2011-Jun-18 00:03:05.581
2011-Jun-18 10:53:06.892
2011-Jun-19 00:03:08.964
2011-Jun-19 10:03:06.290
2011-Jun-19 23:58:05.246
2011-Jun-20 10:28:05.666
2011-Jun-20 23:53:09.196
2011-Jun-21 11:05:07.778
2011-Jun-23 00:03:05.499
2011-Jun-24 00:03:06.885
2011-Jun-24 10:03:06.209
2011-Jun-25 10:18:07.391
2011-Jun-25 23:33:08.066
2011-Jun-27 10:03:05.875
2011-Jun-27 23:48:05.639
2011-Jun-28 23:53:07.123
2011-Jun-29 10:15:06.886
2011-Jun-30 00:18:06.503
2011-Jun-30 10:07:07.110
2011-Jul-01 11:28:06.593
2011-Jul-02 00:03:06.483
2011-Jul-02 11:20:07.332
2011-Jul-03 00:28:08.365
2011-Jul-04 00:03:06.763
2011-Jul-05 00:03:05.664
2011-Jul-05 23:58:06.963
2011-Jul-07 11:09:07.605
2011-Jul-07 23:23:07.082
2011-Jul-09 00:03:06.270
2011-Jul-09 10:45:06.932
2011-Jul-13 00:06:06.949
2011-Jul-13 11:35:08.542
2011-Jul-14 00:03:06.301
2011-Jul-14 10:34:07.251
2011-Jul-15 00:03:08.715
2011-Jul-15 11:33:06.331
2011-Jul-16 00:18:05.929
2011-Jul-17 04:18:04.242
2011-Jul-17 06:03:12.653
2011-Jul-18 06:32:36.157
2011-Jul-18 18:17:05.059
2011-Jul-19 06:00:05.431
2011-Jul-20 06:08:05.516
2011-Jul-20 18:05:05.177
2011-Jul-21 05:35:35.303
2011-Jul-21 18:25:44.012
2011-Jul-22 07:18:07.757
2011-Jul-23 06:20:36.054
2011-Jul-23 18:03:07.930
2011-Jul-24 04:03:07.773
2011-Jul-24 17:40:37.424
2011-Jul-25 04:13:06.911
2011-Jul-25 18:06:36.374
2011-Jul-26 03:58:07.053
2011-Jul-26 16:53:07.863
2011-Jul-28 03:33:06.445
2011-Aug-05 04:26:07.287
2011-Aug-05 18:08:06.561
2011-Aug-06 04:03:06.336
2011-Aug-07 06:00:37.194
2011-Aug-08 06:22:06.666
2011-Aug-08 18:05:06.277
2011-Aug-11 07:23:06.561
2011-Aug-11 18:17:37.047
2011-Aug-12 06:03:07.030
2011-Aug-13 05:18:06.187
2011-Aug-13 18:09:36.649
2011-Aug-14 05:40:40.350
2011-Aug-14 17:38:06.077
2011-Aug-15 06:02:05.825
2011-Aug-15 18:03:05.154
2011-Aug-16 18:06:36.775
2011-Aug-18 06:03:06.022
2011-Aug-19 06:32:36.661
2011-Aug-19 18:19:06.169
2011-Aug-20 06:04:36.147
2011-Aug-20 18:03:06.888
2011-Aug-21 06:08:36.265
2011-Aug-21 16:53:06.038
2011-Aug-22 08:32:08.149
2011-Aug-22 16:58:05.680
2011-Aug-23 06:03:05.234
2011-Aug-23 16:38:06.819
2011-Aug-24 06:21:39.140
2011-Aug-24 16:53:08.657
2011-Aug-25 05:55:06.156
2011-Aug-25 17:56:06.452
2011-Aug-26 06:03:06.362
2011-Aug-26 18:00:06.578
2011-Aug-27 06:34:07.523
2011-Aug-27 18:20:37.036
2011-Aug-28 06:06:09.015
2011-Aug-28 18:12:07.406
2011-Aug-29 06:10:06.132
2011-Aug-29 17:58:38.179
2011-Aug-30 05:43:37.646
2011-Aug-30 17:46:07.468
2011-Aug-31 05:46:06.233
2011-Sep-01 06:22:35.492
2011-Sep-02 05:56:06.498
2011-Sep-02 17:59:05.827
2011-Sep-03 06:03:05.167
2011-Sep-03 18:02:38.426
2011-Sep-04 05:32:06.582
2011-Sep-04 17:48:06.169
2011-Sep-05 06:07:04.307
2011-Sep-06 06:11:37.939
2011-Sep-06 11:08:13.315
2011-Sep-07 05:45:06.446
2011-Sep-10 05:57:36.259
2011-Sep-11 06:03:06.393
2011-Sep-11 18:03:10.156
2011-Sep-12 05:33:38.328
2011-Sep-13 17:53:13.486
2011-Sep-14 10:03:06.190
2011-Sep-14 18:01:08.659
2011-Sep-14 20:11:12.735
2011-Sep-15 05:46:08.618
2011-Sep-15 17:49:07.275
2011-Sep-16 06:03:06.803
2011-Sep-17 03:03:06.742
2011-Sep-17 18:12:06.243
2011-Sep-18 05:59:10.243
2011-Sep-18 13:53:05.628
2011-Sep-20 05:48:05.524
2011-Sep-21 05:56:08.192
2011-Sep-21 14:53:07.329
2011-Sep-22 07:03:07.027
2011-Sep-22 18:02:38.084
2011-Sep-23 05:47:36.539
2011-Sep-24 18:08:06.708
2011-Sep-25 06:27:06.334
2011-Sep-25 18:13:05.813
2011-Sep-26 06:00:35.813
2011-Sep-27 06:03:07.368
2011-Sep-27 18:05:07.659
2011-Sep-28 05:36:07.335
2011-Sep-28 18:26:07.083
2011-Sep-29 05:57:36.767
2011-Oct-01 17:51:41.403
2011-Oct-02 06:03:06.876
2011-Oct-02 18:09:38.757
2011-Oct-03 06:28:05.864
2011-Oct-03 18:18:35.429
2011-Oct-04 06:01:34.998
2011-Oct-05 18:06:36.181
2011-Oct-06 17:40:09.310
2011-Oct-07 05:58:36.422
2011-Oct-07 18:03:06.262
2011-Oct-08 06:16:35.773
2011-Oct-08 18:03:14.256
2011-Oct-09 05:50:06.743
2011-Oct-09 17:53:06.054
2011-Oct-10 06:03:06.006
2011-Oct-10 17:56:35.624
2011-Oct-11 06:29:05.517
2011-Oct-11 18:15:36.993
2011-Oct-12 06:03:06.495
2011-Oct-12 18:03:07.744
2011-Oct-13 06:05:06.029
2011-Oct-13 18:07:36.825
2011-Oct-14 05:38:36.492
2011-Oct-15 18:03:07.066
2011-Oct-16 06:17:36.601
2011-Oct-16 18:04:06.582
2011-Oct-17 05:51:06.075
2011-Oct-17 17:54:05.886
2011-Oct-18 06:03:05.313
2011-Oct-18 17:57:36.953
2011-Oct-19 06:30:36.853
2011-Oct-20 07:48:05.873
2011-Oct-20 18:03:07.046
2011-Oct-21 06:06:06.854
2011-Oct-21 18:08:37.154
2011-Oct-22 05:39:39.326
2011-Oct-22 18:33:07.140
2011-Oct-23 06:01:07.256
2011-Oct-23 18:03:06.553
2011-Oct-24 06:22:36.195
2011-Oct-24 18:05:06.107
2011-Oct-25 05:52:05.603
2011-Oct-25 17:55:06.912
2011-Oct-26 10:03:07.570
2011-Oct-26 17:58:35.986
2011-Oct-31 18:03:06.083
2011-Nov-01 18:06:12.151
2011-Nov-02 05:53:08.806
2011-Nov-02 17:55:43.445
2011-Nov-05 06:04:06.399
2011-Nov-06 17:56:07.007
2011-Nov-09 18:07:07.270
2011-Nov-10 05:54:06.770
2011-Nov-10 17:56:37.580
2011-Nov-11 06:03:06.971
2011-Nov-11 18:00:06.682
2011-Nov-14 17:57:06.190
2011-Nov-15 05:42:06.155
2011-Nov-15 17:44:36.474
2011-Nov-16 06:03:08.602
2011-Nov-17 06:21:09.493
2011-Nov-18 17:57:10.327
2011-Nov-19 06:03:06.714
2011-Nov-19 18:00:37.432
2011-Nov-20 06:32:37.333
2011-Nov-20 18:20:09.357
2011-Nov-21 18:03:10.555
2011-Nov-22 06:09:05.937
2011-Nov-22 11:15:48.682
2011-Nov-22 17:57:37.984
2011-Nov-23 17:45:07.276
2011-Nov-24 06:03:13.900
2011-Nov-25 18:08:06.815
2011-Nov-26 05:55:06.828
2011-Nov-26 19:18:37.760
2011-Nov-27 07:28:07.214
2011-Nov-27 19:38:07.190
2011-Nov-28 06:34:06.689
2011-Nov-29 06:06:06.183
2011-Nov-29 18:03:13.896
2011-Nov-30 06:09:39.794
2011-Dec-01 17:45:37.650
2011-Dec-02 18:03:37.067
2011-Dec-04 05:55:39.250
2011-Dec-04 17:58:07.082
2011-Dec-05 06:03:06.454
2011-Dec-05 18:01:36.202
2011-Dec-06 18:20:40.140
2011-Dec-07 06:06:37.142
2011-Dec-11 18:08:36.823
2011-Dec-12 05:55:36.844
2011-Dec-13 10:45:07.649
2011-Dec-13 18:01:37.309
2011-Dec-14 06:34:36.741
2011-Dec-14 18:21:09.259
2011-Dec-15 06:06:36.250
2011-Dec-15 18:03:07.463
2011-Dec-16 06:10:07.380
2011-Dec-16 17:58:39.939
2011-Dec-17 05:43:40.920
2011-Dec-17 17:46:07.758
2011-Dec-18 06:03:07.379
2011-Dec-18 18:03:37.168
2011-Dec-19 03:53:06.862
2011-Dec-19 18:08:39.341
2011-Dec-20 17:58:37.712
2011-Dec-24 03:43:09.534
2011-Dec-24 17:58:37.513
2011-Dec-25 05:43:37.500
2011-Dec-25 17:46:11.340
2011-Dec-26 06:03:12.962
2011-Dec-26 18:07:06.332
2011-Dec-27 06:25:35.982
2011-Dec-27 18:09:14.112
2011-Dec-28 05:55:37.468
2011-Dec-28 17:58:39.324
2011-Dec-29 06:03:08.696
2011-Dec-29 15:33:10.013
2011-Dec-30 06:34:37.400
2011-Dec-30 18:21:06.929
2011-Dec-31 06:06:36.087
2011-Dec-31 18:03:06.145
2012-Jan-01 06:10:06.069
2012-Jan-01 17:58:35.637
2012-Jan-02 05:43:35.630
2012-Jan-02 17:46:04.968
2012-Jan-03 06:03:04.600
2012-Jan-04 18:08:37.082
2012-Jan-05 05:55:42.780
2012-Jan-05 06:03:17.932
2012-Jan-05 10:46:08.546
2012-Jan-05 17:58:39.973
2012-Jan-06 06:03:06.849
2012-Jan-07 06:34:36.570
2012-Jan-07 18:21:09.600
2012-Jan-08 06:06:38.770
2012-Jan-08 18:03:06.334
2012-Jan-09 06:10:10.437
2012-Jan-10 05:43:35.840
2012-Jan-10 17:46:09.192
2012-Jan-11 05:53:10.633
2012-Jan-12 06:22:06.802
2012-Jan-12 18:08:36.835
2012-Jan-13 05:55:36.375
2012-Jan-13 16:03:05.599
2012-Jan-14 06:03:08.116
2012-Jan-14 18:01:39.383
2012-Jan-15 06:34:43.827
2012-Jan-15 18:20:40.503
2012-Jan-16 06:06:35.845
2012-Jan-16 18:03:05.571
2012-Jan-17 06:10:05.166
2012-Jan-18 05:43:10.049
2012-Jan-18 17:46:06.398
2012-Jan-19 06:03:06.029
2012-Jan-19 17:30:05.832
2012-Jan-20 06:22:06.492
2012-Jan-20 18:08:39.680
2012-Jan-21 05:55:36.044
2012-Jan-22 06:03:06.765
2012-Jan-22 16:33:06.770
2012-Jan-23 06:38:43.218
2012-Jan-23 18:20:35.984
